snapshot_date,rank,name,symbol,market_cap,price,circulating,volume_24h
2024-12-30,59,INJInjective,INJ,"$1,983,127,978.94",$20.04,"98,970,935 INJ *","$131,912,913.50"
2024-12-30,64,WLDWorldcoin,WLD,"$1,732,666,792.80",$2.0754,"834,867,518 WLD *","$281,602,124.77"
2024-12-30,53,THETATheta Network,THETA,"$2,328,441,898.51",$2.3284,"1,000,000,000 THETA *","$64,047,791.49"
2024-12-30,61,PENGUPudgy Penguins,PENGU,"$1,932,039,913.16",$0.03095,"62,416,000,000 PENGU *","$364,907,760.34"
2024-12-30,60,GRTThe Graph,GRT,"$1,942,173,167.09",$0.2034,"9,548,531,509 GRT *","$73,045,215.42"
2024-12-30,58,MOVEMovement,MOVE,"$2,071,719,914.74",$0.9208,"2,250,000,000 MOVE *","$339,178,960.19"
2024-12-30,57,FTMFantom,FTM,"$2,034,680,169.64",$0.7257,"2,803,634,836 FTM *","$458,348,111.51"
2024-12-30,56,FDUSDFirst Digital USD,FDUSD,"$2,203,954,135.53",$0.9984,"2,207,578,119 FDUSD *","$6,451,539,398.18"
2024-12-30,55,STXStacks,STX,"$2,241,415,235.40",$1.4874,"1,506,969,340 STX","$183,984,670.12"
2024-12-30,54,TIACelestia,TIA,"$2,246,004,753.30",$4.7581,"472,040,019 TIA *","$135,104,103.12"
2024-12-30,75,PYTHPyth Network,PYTH,"$1,315,712,734.86",$0.363,"3,624,988,786 PYTH *","$84,034,896.57"
2024-12-30,70,RAYRaydium,RAY,"$1,429,286,082.35",$4.9135,"290,888,824 RAY *","$70,879,725.21"
2024-12-30,63,WIFdogwifhat,WIF,"$1,821,444,718.47",$1.8236,"998,844,741 WIF *","$327,840,381.57"
2024-12-30,79,BEAMBeam,BEAM,"$1,275,558,501.90",$0.02579,"49,466,004,168 BEAM *","$33,628,056.35"
2024-12-30,100,NEONeo,NEO,"$980,404,910.04",$13.90,"70,538,831 NEO *","$35,167,588.80"
2024-12-30,93,HNTHelium,HNT,"$1,051,858,260.71",$5.9885,"175,645,441 HNT","$29,193,278.90"
2024-12-30,94,AEROAerodrome Finance,AERO,"$1,027,821,157.42",$1.4151,"726,322,518 AERO *","$67,224,975.53"
2024-12-30,95,BTTBitTorrent [New],BTT,"$1,018,551,249.62",$0.00000105,"968,246,428,571,000 BTT *","$33,393,990.78"
2024-12-30,78,QNTQuant,QNT,"$1,294,015,318.68",$107.18,"12,072,738 QNT *","$23,883,316.10"
2024-12-30,97,IOTAIOTA,IOTA,"$1,027,701,232.35",$0.2876,"3,573,984,254 IOTA *","$43,258,097.89"
2024-12-30,98,CORECore,CORE,"$982,739,963.30",$1.0548,"931,658,401 CORE","$42,904,894.52"
2024-12-30,99,AXSAxie Infinity,AXS,"$980,837,011.65",$6.2412,"157,155,751 AXS *","$55,817,446.05"
2024-12-30,52,IMXImmutable,IMX,"$2,322,337,836.87",$1.3508,"1,719,283,101 IMX *","$69,404,735.89"
2024-12-30,91,DYDXdYdX (Native),DYDX,"$1,069,085,348.41",$1.5007,"712,397,173 DYDX *","$38,349,461.83"
2024-12-30,92,XDCXDC Network,XDC,"$1,045,349,017.19",$0.07,"14,932,919,360 XDC *","$31,273,248.44"
2024-12-30,62,ONDOOndo,ONDO,"$1,900,368,309.94",$1.3674,"1,389,759,838 ONDO *","$199,714,299.83"
2024-12-30,80,GALAGala,GALA,"$1,263,268,729.87",$0.03448,"36,639,366,086 GALA *","$226,114,811.22"
2024-12-30,90,STRKStarknet,STRK,"$1,063,436,589.54",$0.4707,"2,259,283,720 STRK *","$112,699,280.75"
2024-12-30,88,JUPJupiter,JUP,"$1,095,013,605.52",$0.8111,"1,350,000,000 JUP *","$90,912,823.97"
2024-12-30,87,FLOWFlow,FLOW,"$1,103,910,080.83",$0.7106,"1,553,478,499 FLOW *","$82,081,694.89"
2024-12-30,86,ENSEthereum Name Service,ENS,"$1,167,970,441.29",$33.19,"35,189,387 ENS *","$241,951,119.56"
2024-12-30,85,KAIAKaia,KAIA,"$1,166,792,866.27",$0.1975,"5,907,144,741 KAIA *","$35,877,164.05"
2024-12-30,84,CRVCurve DAO Token,CRV,"$1,172,817,045.23",$0.93,"1,261,049,699 CRV *","$388,031,484.93"
2024-12-30,83,BRETTBrett (Based),BRETT,"$1,179,103,437.80",$0.119,"9,910,236,395 BRETT *","$47,388,032.55"
2024-12-30,82,EOSEOS,EOS,"$1,188,503,311.88",$0.7733,"1,537,003,733 EOS *","$155,370,788.06"
2024-12-30,81,FTTFTX Token,FTT,"$1,173,491,725.10",$3.5680,"328,895,104 FTT *","$59,226,087.84"
2024-12-30,76,SANDThe Sandbox,SAND,"$1,323,582,870.01",$0.5445,"2,430,857,126 SAND *","$197,593,378.60"
2024-12-30,77,KCSKuCoin Token,KCS,"$1,295,029,875.97",$10.77,"120,225,681 KCS *","$1,375,219.50"
2024-12-30,51,BONKBonk,BONK,"$2,352,034,109.73",$0.00003098,"75,915,339,551,033 BONK *","$317,854,789.01"
2024-12-30,96,BSVBitcoin SV,BSV,"$1,024,529,447.59",$51.73,"19,804,569 BSV","$50,085,683.19"
2024-12-30,42,FETArtificial Superintelligence Alliance,FET,"$3,137,784,861.52",$1.2857,"2,440,481,715 FET *","$255,888,422.59"
2024-12-30,23,UNIUniswap,UNI,"$7,996,689,557.55",$13.32,"600,483,074 UNI *","$386,467,159.59"
2024-12-30,22,LEOUNUS SED LEO,LEO,"$8,381,434,319.18",$9.0668,"924,411,785 LEO *","$1,130,381.24"
2024-12-30,21,BCHBitcoin Cash,BCH,"$8,782,214,930.77",$443.34,"19,809,100 BCH","$338,824,201.03"
2024-12-30,20,BGBBitget Token,BGB,"$8,940,297,966.47",$6.3859,"1,400,000,000BGB*","$1,307,229,437.60"
2024-12-30,19,HYPEHyperliquid,HYPE,"$9,013,895,486.16",$26.99,"333,928,180HYPE*","$190,541,291.07"
2024-12-30,18,XLMStellar,XLM,"$10,044,936,749.50",$0.3317,"30,280,011,151XLM*","$336,984,914.12"
2024-12-30,17,DOTPolkadot,DOT,"$10,272,386,799.50",$6.6967,"1,533,955,024DOT*","$331,498,847.96"
2024-12-30,16,HBARHedera,HBAR,"$10,636,161,868.57",$0.2781,"38,252,162,550HBAR*","$727,277,239.15"
2024-12-30,15,SUISui,SUI,"$12,225,467,276.10",$4.1758,"2,927,660,019SUI*","$1,389,656,167.52"
2024-12-30,14,SHIBShiba Inu,SHIB,"$12,440,089,096.71",$0.00002111,"589,255,408,872,358SHIB*","$497,261,495.85"
2024-12-30,12,TONToncoin,TON,"$14,233,381,899.92",$5.5760,"2,552,602,928TON*","$178,249,340.44"
2024-12-30,13,LINKChainlink,LINK,"$13,134,313,324.64",$20.58,"638,099,970LINK*","$728,410,628.07"
2024-12-30,11,AVAXAvalanche,AVAX,"$14,717,248,652.18",$35.91,"409,882,088AVAX*","$608,777,704.36"
2024-12-30,6,SOLSolana,SOL,"$91,641,858,566.06",$191.03,"479,729,869SOL*","$3,246,300,053.66"
2024-12-30,3,USDTTether USDt,USDT,"$137,539,628,538.00",$0.9981,"137,805,153,955USDT*","$115,072,081,498.87"
2024-12-30,4,XRPXRP,XRP,"$118,125,622,950.04",$2.0576,"57,410,227,039XRP*","$6,671,570,513.41"
2024-12-30,5,BNBBNB,BNB,"$101,402,063,259.46",$704.15,"144,007,091BNB*","$1,790,325,219.10"
2024-12-30,2,ETHEthereum,ETH,"$404,347,169,441.39","$3,356.39","120,470,757ETH*","$26,981,583,962.32"
2024-12-30,7,DOGEDogecoin,DOGE,"$46,218,704,717.69",$0.3135,"147,421,736,384DOGE","$2,526,977,894.56"
2024-12-30,8,USDCUSDC,USDC,"$43,787,476,903.65",$0.9999,"43,792,805,599USDC*","$8,198,256,020.92"
2024-12-30,9,ADACardano,ADA,"$30,220,805,521.19",$0.86,"35,139,781,274ADA*","$970,303,435.26"
2024-12-30,10,TRXTRON,TRX,"$21,805,350,931.36",$0.253,"86,198,789,411TRX*","$903,322,164.38"
2024-12-30,49,ATOMCosmos,ATOM,"$2,479,598,208.49",$6.3428,"390,934,204 ATOM *","$160,453,094.95"
2024-12-30,24,PEPEPepe,PEPE,"$7,744,764,311.07",$0.00001841,"420,689,899,999,995 PEPE *","$1,595,507,694.57"
2024-12-30,28,DAIDai,DAI,"$5,364,253,465.62",$0.9998,"5,365,382,703 DAI *","$184,329,355.50"
2024-12-30,26,USDeEthena USDe,USDe,"$5,866,344,566.67",$0.997,"5,884,029,913 USDe *","$90,295,313.32"
2024-12-30,25,LTCLitecoin,LTC,"$7,484,486,245.44",$99.31,"75,365,475 LTC","$594,835,259.53"
2024-12-30,48,ALGOAlgorand,ALGO,"$2,738,756,356.15",$0.3286,"8,335,043,262 ALGO *","$241,918,064.46"
2024-12-30,47,ENAEthena,ENA,"$2,795,951,140.41",$0.9518,"2,937,500,000 ENA *","$509,120,388.43"
2024-12-30,46,KASKaspa,KAS,"$2,937,263,105.64",$0.1154,"25,457,839,826 KAS","$97,749,256.96"
2024-12-30,45,OKBOKB,OKB,"$2,991,504,622.20",$49.86,"60,000,000 OKB *","$5,469,136.74"
2024-12-30,44,FILFilecoin,FIL,"$3,039,659,027.58",$4.9270,"616,939,648 FIL","$254,744,392.27"
2024-12-30,41,TAOBittensor,TAO,"$3,327,981,167.01",$450.89,"7,380,936 TAO *","$196,754,600.77"
2024-12-30,40,OMMANTRA,OM,"$3,280,415,318.70",$3.4442,"952,445,192 OM *","$51,454,559.71"
2024-12-30,38,XMRMonero,XMR,"$3,517,167,371.02",$190.67,"18,446,744 XMR","$53,871,784.68"
2024-12-30,36,RENDERRender,RENDER,"$3,536,368,959.21",$6.8310,"517,697,727 RENDER *","$371,952,999.90"
2024-12-30,43,ARBArbitrum,ARB,"$3,082,268,666.38",$0.7321,"4,210,111,968 ARB *","$370,545,833.88"
2024-12-30,35,CROCronos,CRO,"$3,757,401,439.96",$0.1414,"26,571,560,696 CRO *","$75,180,515.82"
2024-12-30,1,BTCBitcoin,BTC,"$1,834,658,973,978.46","$92,643.21","19,803,490BTC","$56,188,003,691.42"
2024-12-30,50,OPOptimism,OP,"$2,463,805,869.80",$1.8227,"1,351,719,035 OP *","$350,099,160.69"
2024-12-30,29,APTAptos,APT,"$4,944,518,713.35",$8.8675,"557,602,826 APT *","$317,238,151.63"
2024-12-30,30,AAVEAave,AAVE,"$4,835,714,581.20",$321.68,"15,032,662 AAVE *","$691,730,195.30"
2024-12-30,31,ICPInternet Computer,ICP,"$4,793,873,143.18",$10.03,"478,152,919 ICP *","$167,360,478.44"
2024-12-30,37,VETVeChain,VET,"$3,551,731,628.96",$0.04386,"80,985,041,177 VET *","$69,606,342.09"
2024-12-30,33,POLPOL (ex-MATIC),POL,"$3,866,518,842.67",$0.4611,"8,385,648,092 POL","$195,254,433.38"
2024-12-30,27,NEARNEAR Protocol,NEAR,"$5,878,976,398.51",$5.0361,"1,167,371,361 NEAR *","$300,480,763.01"
2024-12-30,34,ETCEthereum Classic,ETC,"$3,815,806,597.71",$25.41,"150,156,808 ETC","$200,960,050.40"
2024-12-30,32,MNTMantle,MNT,"$4,056,469,684.80",$1.2048,"3,366,841,708 MNT *","$125,519,890.30"
2024-12-30,39,VIRTUALVirtuals Protocol,VIRTUAL,"$3,500,863,656.56",$3.5009,"1,000,000,000 VIRTUAL *","$305,351,588.05"
2025-01-06,69,SANDThe Sandbox,SAND,"$1,710,224,429.17",$0.6992,"2,445,857,126 SAND *","$782,480,447.06"
2025-01-06,53,BONKBonk,BONK,"$2,684,054,831.35",$0.00003521,"76,239,418,130,319 BONK *","$308,123,136.58"
2025-01-06,66,FLOKIFLOKI,FLOKI,"$1,934,965,197.03",$0.0002015,"9,600,998,973,040 FLOKI *","$306,903,528.73"
2025-01-06,67,FDUSDFirst Digital USD,FDUSD,"$1,925,799,705.61",$0.9992,"1,927,293,848 FDUSD *","$5,941,721,310.90"
2025-01-06,68,LDOLido DAO,LDO,"$1,807,089,550.53",$2.0167,"896,046,961 LDO *","$174,126,831.02"
2025-01-06,73,GALAGala,GALA,"$1,571,195,931.55",$0.0428,"36,706,914,815 GALA *","$308,720,573.01"
2025-01-06,70,RUNETHORChain,RUNE,"$1,694,866,191.63",$4.9601,"341,701,080 RUNE *","$295,303,389.56"
2025-01-06,71,RAYRaydium,RAY,"$1,635,901,732.27",$5.6238,"290,888,824 RAY *","$76,883,220.29"
2025-01-06,72,GTGateToken,GT,"$1,641,806,566.88",$18.51,"88,714,688 GT *","$18,944,048.01"
2025-01-06,65,JASMYJasmyCoin,JASMY,"$1,959,516,087.66",$0.03967,"49,394,999,677 JASMY *","$176,864,307.89"
2025-01-06,74,FLRFlare,FLR,"$1,521,799,004.99",$0.02684,"56,703,388,275 FLR *","$12,629,305.49"
2025-01-06,75,XDCXDC Network,XDC,"$1,544,562,204.18",$0.1034,"14,932,919,360 XDC *","$63,282,888.64"
2025-01-06,61,FTMFantom,FTM,"$2,193,954,235.65",$0.7825,"2,803,634,836 FTM *","$485,473,725.51"
2025-01-06,60,WLDWorldcoin,WLD,"$2,259,429,868.09",$2.6223,"861,613,953 WLD *","$714,124,425.11"
2025-01-06,59,GRTThe Graph,GRT,"$2,363,054,356.38",$0.2475,"9,548,531,509 GRT *","$89,109,319.09"
2025-01-06,58,MOVEMovement,MOVE,"$2,361,413,033.26",$1.0495,"2,250,000,000 MOVE *","$448,191,843.70"
2025-01-06,57,IMXImmutable,IMX,"$2,544,351,135.20",$1.4799,"1,719,283,101 IMX *","$86,291,351.62"
2025-01-06,56,THETATheta Network,THETA,"$2,566,503,763.20",$2.5665,"1,000,000,000 THETA *","$47,154,276.23"
2025-01-06,55,INJInjective,INJ,"$2,567,691,299.80",$25.94,"98,970,935 INJ *","$263,206,290.67"
2025-01-06,54,TIACelestia,TIA,"$2,651,690,889.14",$5.5187,"480,491,053 TIA *","$172,318,555.63"
2025-01-06,87,ENSEthereum Name Service,ENS,"$1,309,998,299.44",$37.20,"35,211,736 ENS *","$174,878,290.00"
2025-01-06,64,SEISei,SEI,"$1,954,917,688.88",$0.4646,"4,207,777,777 SEI *","$230,925,355.11"
2025-01-06,100,AXSAxie Infinity,AXS,"$1,147,359,086.21",$7.2892,"157,406,370 AXS *","$89,104,143.28"
2025-01-06,86,IOTAIOTA,IOTA,"$1,355,844,335.09",$0.3794,"3,573,984,254 IOTA *","$115,303,278.27"
2025-01-06,89,FLOWFlow,FLOW,"$1,302,612,496.99",$0.8377,"1,554,936,091 FLOW *","$90,928,795.16"
2025-01-06,90,JUPJupiter,JUP,"$1,290,761,053.17",$0.9561,"1,350,000,000 JUP *","$80,835,186.93"
2025-01-06,99,CORECore,CORE,"$1,163,360,824.37",$1.2470,"932,939,780 CORE","$57,499,347.51"
2025-01-06,98,NEONeo,NEO,"$1,165,875,265.57",$16.53,"70,538,831 NEO *","$49,641,195.96"
2025-01-06,97,BSVBitcoin SV,BSV,"$1,158,167,450.77",$58.47,"19,807,666 BSV","$57,473,822.12"
2025-01-06,96,DYDXdYdX (Native),DYDX,"$1,181,729,380.47",$1.6387,"721,117,006 DYDX *","$51,603,876.80"
2025-01-06,95,FARTCOINFartcoin,FARTCOIN,"$1,167,011,635.80",$1.1670,"999,998,256 FARTCOIN *","$111,701,881.78"
2025-01-06,94,BTTBitTorrent [New],BTT,"$1,241,302,313.94",$0.00000126,"986,061,142,857,000 BTT *","$110,000,254.00"
2025-01-06,93,ARArweave,AR,"$1,243,230,565.10",$18.94,"65,652,466 AR *","$86,658,651.07"
2025-01-06,92,STRKStarknet,STRK,"$1,259,025,326.63",$0.5204,"2,419,112,366 STRK *","$114,796,086.87"
2025-01-06,91,CRVCurve DAO Token,CRV,"$1,259,171,518.35",$0.9964,"1,263,758,848 CRV *","$339,089,690.86"
2025-01-06,52,PENGUPudgy Penguins,PENGU,"$2,697,616,174.52",$0.04291,"62,860,396,090 PENGU *","$793,226,956.96"
2025-01-06,76,BRETTBrett (Based),BRETT,"$1,479,738,732.59",$0.1493,"9,910,236,395 BRETT *","$60,584,047.85"
2025-01-06,88,AIOZAIOZ Network,AIOZ,"$1,317,601,638.12",$1.1471,"1,148,671,549 AIOZ *","$57,404,753.03"
2025-01-06,63,WIFdogwifhat,WIF,"$2,081,001,042.47",$2.0834,"998,844,735 WIF *","$369,323,171.80"
2025-01-06,85,KCSKuCoin Token,KCS,"$1,372,114,243.55",$11.19,"122,665,482 KCS *","$1,435,230.68"
2025-01-06,84,KAIAKaia,KAIA,"$1,387,139,317.92",$0.2346,"5,912,895,842 KAIA *","$44,819,244.15"
2025-01-06,83,BEAMBeam,BEAM,"$1,399,680,349.16",$0.0283,"49,466,004,168 BEAM *","$28,701,959.23"
2025-01-06,82,QNTQuant,QNT,"$1,406,898,992.54",$116.54,"12,072,738 QNT *","$29,088,011.31"
2025-01-06,81,EOSEOS,EOS,"$1,411,586,142.21",$0.9175,"1,538,464,967 EOS *","$177,839,546.32"
2025-01-06,80,SPXSPX6900,SPX,"$1,444,069,034.24",$1.5511,"930,993,090 SPX *","$106,884,734.86"
2025-01-06,79,PYTHPyth Network,PYTH,"$1,444,726,559.59",$0.3985,"3,624,988,786 PYTH *","$80,638,551.14"
2025-01-06,78,MKRMaker,MKR,"$1,455,535,074.51","$1,630.66","892,604 MKR *","$131,101,479.27"
2025-01-06,77,XTZTezos,XTZ,"$1,479,710,565.85",$1.4463,"1,023,090,862 XTZ *","$71,538,302.97"
2025-01-06,51,STXStacks,STX,"$2,756,947,990.49",$1.8284,"1,507,866,793 STX","$172,685,460.41"
2025-01-06,62,ONDOOndo,ONDO,"$2,116,651,331.19",$1.5230,"1,389,759,838 ONDO *","$198,066,305.50"
2025-01-06,49,ATOMCosmos,ATOM,"$2,914,494,051.56",$7.4552,"390,934,204 ATOM *","$217,570,746.85"
2025-01-06,12,SUISui,SUI,"$15,296,718,173.46",$5.0827,"3,009,569,342SUI*","$1,504,007,511.77"
2025-01-06,11,AVAXAvalanche,AVAX,"$18,089,316,616.41",$44.10,"410,212,630AVAX*","$676,573,179.13"
2025-01-06,21,PEPEPepe,PEPE,"$8,733,260,393.91",$0.00002076,"420,689,899,999,995 PEPE *","$1,271,884,001.37"
2025-01-06,20,UNIUniswap,UNI,"$9,048,520,491.32",$15.07,"600,483,074UNI*","$577,985,164.80"
2025-01-06,19,BCHBitcoin Cash,BCH,"$9,563,096,567.86",$482.69,"19,812,256BCH","$346,240,277.04"
2025-01-06,18,HBARHedera,HBAR,"$11,785,032,496.25",$0.3081,"38,256,671,298HBAR*","$684,982,886.90"
2025-01-06,17,DOTPolkadot,DOT,"$11,931,619,745.68",$7.7667,"1,536,258,284DOT*","$376,165,032.82"
2025-01-06,15,SHIBShiba Inu,SHIB,"$14,174,915,987.48",$0.00002406,"589,255,324,330,600SHIB*","$526,432,910.83"
2025-01-06,14,TONToncoin,TON,"$14,502,267,097.91",$5.7105,"2,539,566,403TON*","$183,553,972.59"
2025-01-06,13,LINKChainlink,LINK,"$15,199,419,960.09",$23.82,"638,099,970LINK*","$947,119,470.14"
2025-01-06,24,LEOUNUS SED LEO,LEO,"$8,391,872,453.06",$9.0784,"924,378,976 LEO *","$753,462.04"
2025-01-06,23,HYPEHyperliquid,HYPE,"$8,424,318,801.35",$25.23,"333,928,180 HYPE *","$138,158,814.62"
2025-01-06,10,TRXTRON,TRX,"$23,144,395,209.76",$0.2685,"86,188,499,675TRX*","$888,788,727.84"
2025-01-06,8,USDCUSDC,USDC,"$45,842,416,781.91",$0.9999,"45,843,991,176USDC*","$7,731,799,915.87"
2025-01-06,7,DOGEDogecoin,DOGE,"$57,230,427,142.87",$0.388,"147,517,506,384DOGE","$2,937,148,475.33"
2025-01-06,1,BTCBitcoin,BTC,"$2,025,233,326,252.17","$102,250.01","19,806,681BTC","$51,786,883,905.89"
2025-01-06,6,BNBBNB,BNB,"$105,038,455,892.99",$729.40,"144,006,645BNB*","$2,056,633,883.86"
2025-01-06,5,SOLSolana,SOL,"$105,642,120,316.40",$218.41,"483,684,001SOL*","$3,404,684,784.24"
2025-01-06,4,USDTTether USDt,USDT,"$137,578,707,384.92",$1.0004,"137,520,044,570USDT*","$108,122,902,094.22"
2025-01-06,3,XRPXRP,XRP,"$138,958,143,024.89",$2.4188,"57,449,049,415XRP*","$4,383,804,465.99"
2025-01-06,2,ETHEthereum,ETH,"$444,379,260,571.90","$3,688.61","120,473,322ETH*","$23,973,574,043.13"
2025-01-06,9,ADACardano,ADA,"$38,459,731,857.55",$1.0941,"35,151,153,813ADA*","$1,303,664,167.64"
2025-01-06,16,XLMStellar,XLM,"$13,537,134,422.45",$0.4458,"30,364,262,647XLM*","$657,697,612.57"
2025-01-06,22,LTCLitecoin,LTC,"$8,595,355,196.33",$114.01,"75,390,756 LTC","$715,869,330.82"
2025-01-06,37,VETVeChain,VET,"$4,275,262,508.40",$0.05279,"80,985,041,177 VET *","$95,191,500.11"
2025-01-06,27,USDeEthena USDe,USDe,"$5,823,104,152.12",$0.9996,"5,825,602,299 USDe *","$88,363,189.61"
2025-01-06,38,TAOBittensor,TAO,"$4,103,659,246.13",$555.98,"7,380,936 TAO *","$261,829,219.87"
2025-01-06,48,OKBOKB,OKB,"$3,038,095,966.37",$50.63,"60,000,000 OKB *","$3,977,633.45"
2025-01-06,47,KASKaspa,KAS,"$3,144,738,617.21",$0.1234,"25,487,350,337 KAS","$101,263,347.29"
2025-01-06,46,ALGOAlgorand,ALGO,"$3,461,930,456.02",$0.415,"8,342,486,684 ALGO *","$277,481,612.54"
2025-01-06,45,ENAEthena,ENA,"$3,558,854,657.50",$1.1735,"3,032,812,500 ENA *","$522,190,811.75"
2025-01-06,44,FILFilecoin,FIL,"$3,709,776,270.93",$5.9852,"619,828,617 FIL","$539,327,727.58"
2025-01-06,26,NEARNEAR Protocol,NEAR,"$7,032,504,680.69",$6.0170,"1,168,780,032 NEAR *","$362,476,200.83"
2025-01-06,25,BGBBitget Token,BGB,"$7,441,953,606.08",$6.2016,"1,200,000,000 BGB *","$308,893,890.26"
2025-01-06,41,ARBArbitrum,ARB,"$3,869,784,456.23",$0.9192,"4,210,111,968 ARB *","$594,261,401.68"
2025-01-06,40,OMMANTRA,OM,"$3,927,591,676.57",$4.0940,"959,354,820 OM *","$50,453,411.74"
2025-01-06,39,VIRTUALVirtuals Protocol,VIRTUAL,"$3,846,355,401.70",$3.8464,"1,000,000,000 VIRTUAL *","$411,549,145.21"
2025-01-06,43,XMRMonero,XMR,"$3,759,034,035.90",$203.78,"18,446,744 XMR","$60,821,237.61"
2025-01-06,50,OPOptimism,OP,"$2,849,923,137.31",$2.1084,"1,351,719,035 OP *","$293,117,208.80"
2025-01-06,36,ETCEthereum Classic,ETC,"$4,305,625,173.44",$28.66,"150,248,846 ETC","$222,943,112.39"
2025-01-06,35,CROCronos,CRO,"$4,300,239,763.43",$0.1618,"26,571,560,696 CRO *","$37,826,016.56"
2025-01-06,34,POLPOL (ex-MATIC),POL,"$4,408,702,676.57",$0.5248,"8,400,571,501 POL","$196,452,459.84"
2025-01-06,33,MNTMantle,MNT,"$4,562,089,892.59",$1.3559,"3,364,694,383 MNT *","$139,478,817.81"
2025-01-06,32,RENDERRender,RENDER,"$4,601,781,884.26",$8.8889,"517,697,727 RENDER *","$827,474,674.26"
2025-01-06,31,AAVEAave,AAVE,"$5,126,995,888.96",$340.87,"15,041,028 AAVE *","$544,703,499.31"
2025-01-06,30,DAIDai,DAI,"$5,366,853,705.73",$1.0003,"5,365,382,703 DAI *","$121,381,153.16"
2025-01-06,29,APTAptos,APT,"$5,681,399,745.91",$10.17,"558,745,973 APT *","$344,255,657.04"
2025-01-06,28,ICPInternet Computer,ICP,"$5,828,975,800.76",$12.18,"478,682,419 ICP *","$217,275,939.82"
2025-01-06,42,FETArtificial Superintelligence Alliance,FET,"$3,837,787,644.81",$1.5726,"2,440,354,027 FET *","$341,625,283.32"
2025-01-13,69,FLOKIFLOKI,FLOKI,"$1,485,333,744.20",$0.0001547,"9,602,470,731,132 FLOKI *","$252,754,175.49"
2025-01-13,72,RAYRaydium,RAY,"$1,347,804,031.49",$4.6334,"290,888,624 RAY *","$108,352,989.49"
2025-01-13,71,SANDThe Sandbox,SAND,"$1,352,679,271.64",$0.553,"2,445,857,126 SAND *","$253,321,608.54"
2025-01-13,70,LDOLido DAO,LDO,"$1,451,639,621.25",$1.6200,"896,046,961 LDO *","$186,143,715.58"
2025-01-13,100,SPXSPX6900,SPX,"$933,373,724.74",$1.0026,"930,993,090 SPX *","$89,318,693.61"
2025-01-13,68,WIFdogwifhat,WIF,"$1,488,837,870.00",$1.4906,"998,841,699 WIF *","$461,439,309.80"
2025-01-13,67,JASMYJasmyCoin,JASMY,"$1,491,606,913.76",$0.0302,"49,394,999,677 JASMY *","$142,833,263.41"
2025-01-13,66,XDCXDC Network,XDC,"$1,501,209,634.84",$0.1005,"14,932,919,360 XDC *","$58,806,981.86"
2025-01-13,73,FLRFlare,FLR,"$1,330,432,913.46",$0.0234,"56,861,392,063 FLR *","$14,121,499.61"
2025-01-13,64,GTGateToken,GT,"$1,616,452,223.92",$18.22,"88,719,683 GT *","$22,297,514.87"
2025-01-13,74,KCSKuCoin Token,KCS,"$1,327,051,681.62",$10.82,"122,665,482 KCS *","$4,003,176.70"
2025-01-13,63,ONDOOndo,ONDO,"$1,696,393,945.88",$1.2206,"1,389,759,838 ONDO *","$313,390,340.16"
2025-01-13,61,FDUSDFirst Digital USD,FDUSD,"$1,750,540,814.62",$0.9994,"1,751,521,679 FDUSD *","$9,188,615,900.26"
2025-01-13,60,WLDWorldcoin,WLD,"$1,756,485,215.20",$1.9610,"895,692,062 WLD *","$478,971,723.63"
2025-01-13,59,MOVEMovement,MOVE,"$1,825,133,721.95",$0.8112,"2,250,000,000 MOVE *","$170,482,052.37"
2025-01-13,58,GRTThe Graph,GRT,"$1,844,330,773.46",$0.1932,"9,548,531,509 GRT *","$97,053,025.13"
2025-01-13,57,SSonic (prev. FTM),S,"$1,940,168,349.08",$0.6737,"2,880,000,000 S *","$9,618,191.50"
2025-01-13,56,PENGUPudgy Penguins,PENGU,"$1,969,921,321.94",$0.03134,"62,860,396,090 PENGU *","$461,623,195.92"
2025-01-13,55,INJInjective,INJ,"$1,990,589,104.55",$20.11,"98,970,935 INJ *","$151,826,513.01"
2025-01-13,54,BONKBonk,BONK,"$2,002,523,743.23",$0.00002623,"76,357,691,201,802 BONK *","$224,358,801.74"
2025-01-13,53,IMXImmutable,IMX,"$2,028,956,893.45",$1.1801,"1,719,283,101 IMX *","$58,602,757.31"
2025-01-13,52,THETATheta Network,THETA,"$2,061,592,978.93",$2.0616,"1,000,000,000 THETA *","$47,996,967.93"
2025-01-13,62,VIRTUALVirtuals Protocol,VIRTUAL,"$1,710,896,895.59",$2.6523,"645,050,654 VIRTUAL *","$461,938,734.86"
2025-01-13,75,XTZTezos,XTZ,"$1,265,682,307.76",$1.2355,"1,024,412,201 XTZ *","$76,677,587.63"
2025-01-13,88,FLOWFlow,FLOW,"$1,091,222,334.96",$0.7011,"1,556,395,136 FLOW *","$69,456,094.45"
2025-01-13,77,GALAGala,GALA,"$1,231,988,250.48",$0.03353,"36,740,848,156 GALA *","$279,689,993.43"
2025-01-13,89,ENSEthereum Name Service,ENS,"$1,090,634,449.87",$30.84,"35,360,051 ENS *","$166,774,582.36"
2025-01-13,99,AXSAxie Infinity,AXS,"$952,932,621.05",$6.0446,"157,649,194 AXS *","$70,896,287.23"
2025-01-13,98,STRKStarknet,STRK,"$991,167,335.00",$0.4097,"2,419,112,366 STRK *","$104,985,096.19"
2025-01-13,97,ARArweave,AR,"$996,348,830.64",$15.18,"65,652,466 AR *","$68,191,952.47"
